Sample Id,Rep #,Product,ReducingSugar,pH,VolatileAcid,TotalAcid,MalicAcid,LacticAcid,Ethanol,Date,Time,Remark,
QC-001,2,SFW_06_1,3.46,6.35,12.42,0.26,10.26,2.03,0.73,24/11/2005,11:09 AM,,
QC-001,Mean,SFW_06_1,3.46,6.35,12.43,0.26,10.23,2.03,0.72,24/11/2005,11:09 AM,,
QC-001,Sd,SFW_06_1,0.003,0.001,0.009,0.001,0.038,0.004,0.018,24/11/2005,11:09 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.45,7.02,12.17,0.22,14.03,3.37,0.45,24/11/2005,11:09 AM,,
QC-001,2,SFW_06_1,3.46,7,12.17,0.22,13.76,3.44,0.42,24/11/2005,11:10 AM,,
QC-001,Mean,SFW_06_1,3.46,7.01,12.17,0.22,13.9,3.41,0.43,24/11/2005,11:10 AM,,
QC-001,Sd,SFW_06_1,0.004,0.013,0,0.002,0.187,0.05,0.02,24/11/2005,11:10 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.15,6.6,9.29,0.32,63.24,2.39,0.2,24/11/2005,11:11 AM,,
QC-001,2,SFW_06_1,3.14,6.6,9.27,0.32,63.25,2.35,0.2,24/11/2005,11:12 AM,,
QC-001,Mean,SFW_06_1,3.15,6.6,9.28,0.32,63.24,2.37,0.2,24/11/2005,11:12 AM,,
QC-001,Sd,SFW_06_1,0.002,0.002,0.015,0.006,0.006,0.032,0.001,24/11/2005,11:12 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.28,5.68,9.63,0.32,39.43,2.6,0.24,24/11/2005,11:12 AM,,
QC-001,2,SFW_06_1,3.28,5.68,9.63,0.33,39.38,2.74,0.26,24/11/2005,11:13 AM,,
QC-001,Mean,SFW_06_1,3.28,5.68,9.63,0.33,39.41,2.67,0.25,24/11/2005,11:13 AM,,
QC-001,Sd,SFW_06_1,0.002,0.002,0,0.007,0.037,0.102,0.011,24/11/2005,11:13 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.24,6.11,11.08,0.42,35.73,2.45,0.3,24/11/2005,11:14 AM,,
QC-001,2,SFW_06_1,3.25,6.13,11.08,0.42,35.52,2.44,0.31,24/11/2005,11:15 AM,,
QC-001,Mean,SFW_06_1,3.25,6.12,11.08,0.42,35.62,2.45,0.31,24/11/2005,11:15 AM,,
QC-001,Sd,SFW_06_1,0.008,0.007,0.003,0.003,0.15,0.013,0.009,24/11/2005,11:15 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.77,13.27,0.41,4.4,1.52,0.6,24/11/2005,11:15 AM,,
QC-001,2,SFW_06_1,3.41,5.76,13.25,0.42,4.61,1.53,0.6,24/11/2005,11:16 AM,,
QC-001,Mean,SFW_06_1,3.41,5.77,13.26,0.41,4.51,1.53,0.6,24/11/2005,11:16 AM,,
QC-001,Sd,SFW_06_1,0.003,0.009,0.009,0.003,0.15,0.004,0.001,24/11/2005,11:16 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.15,6.61,9.26,0.32,63.14,2.38,0.21,24/11/2005,11:17 AM,,
QC-001,2,SFW_06_1,3.15,6.59,9.25,0.33,63.46,2.39,0.17,24/11/2005,11:18 AM,,
QC-001,Mean,SFW_06_1,3.15,6.6,9.26,0.33,63.3,2.39,0.19,24/11/2005,11:18 AM,,
QC-001,Sd,SFW_06_1,0,0.014,0.002,0.008,0.223,0.011,0.025,24/11/2005,11:18 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,5.76,13.26,0.4,4.41,1.55,0.63,24/11/2005,11:18 AM,,
QC-001,2,SFW_06_1,3.42,5.74,13.25,0.42,4.4,1.47,0.58,24/11/2005,11:19 AM,,
QC-001,Mean,SFW_06_1,3.41,5.75,13.25,0.41,4.4,1.51,0.61,24/11/2005,11:19 AM,,
QC-001,Sd,SFW_06_1,0.009,0.016,0.006,0.009,0.004,0.054,0.03,24/11/2005,11:19 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.14,6.57,9.26,0.34,63.33,2.34,0.16,24/11/2005,11:20 AM,,
QC-001,2,SFW_06_1,3.15,6.59,9.25,0.33,63.1,2.41,0.15,24/11/2005,11:21 AM,,
QC-001,Mean,SFW_06_1,3.15,6.58,9.25,0.33,63.22,2.37,0.15,24/11/2005,11:21 AM,,
QC-001,Sd,SFW_06_1,0.002,0.017,0.006,0.012,0.162,0.044,0.006,24/11/2005,11:21 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.16,6.58,9.24,0.33,63.22,2.39,0.16,24/11/2005,11:21 AM,,
QC-001,2,SFW_06_1,3.15,6.58,9.25,0.32,63.3,2.42,0.2,24/11/2005,11:22 AM,,
QC-001,Mean,SFW_06_1,3.16,6.58,9.25,0.33,63.26,2.41,0.18,24/11/2005,11:22 AM,,
QC-001,Sd,SFW_06_1,0.002,0.003,0.006,0.006,0.058,0.019,0.027,24/11/2005,11:22 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.24,6.08,11.06,0.43,35.67,2.52,0.32,24/11/2005,11:23 AM,,
QC-001,2,SFW_06_1,3.24,6.11,11.06,0.44,35.35,2.44,0.31,24/11/2005,11:23 AM,,
QC-001,Mean,SFW_06_1,3.24,6.09,11.06,0.43,35.51,2.48,0.31,24/11/2005,11:23 AM,,
QC-001,Sd,SFW_06_1,0.002,0.018,0.002,0.006,0.226,0.052,0.002,24/11/2005,11:23 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.15,6.57,9.25,0.34,63.24,2.35,0.21,24/11/2005,11:24 AM,,
QC-001,2,SFW_06_1,3.15,6.57,9.24,0.34,63.52,2.44,0.2,24/11/2005,11:25 AM,,
QC-001,Mean,SFW_06_1,3.15,6.57,9.24,0.34,63.38,2.4,0.2,24/11/2005,11:25 AM,,
QC-001,Sd,SFW_06_1,0.004,0.006,0.003,0.001,0.198,0.06,0.009,24/11/2005,11:25 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.25,6.08,11.07,0.44,35.72,2.43,0.28,24/11/2005,11:26 AM,,
QC-001,2,SFW_06_1,3.25,6.07,11.06,0.41,35.42,2.43,0.27,24/11/2005,11:26 AM,,
QC-001,Mean,SFW_06_1,3.25,6.08,11.06,0.42,35.57,2.43,0.28,24/11/2005,11:26 AM,,
QC-001,Sd,SFW_06_1,0,0.006,0.005,0.016,0.208,0.003,0.007,24/11/2005,11:26 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.25,6.13,11.1,0.39,35.56,2.3,0.33,24/11/2005,14:14 PM,,
QC-001,2,SFW_06_1,3.25,6.14,11.1,0.41,35.52,2.36,0.32,24/11/2005,14:14 PM,,
QC-001,Mean,SFW_06_1,3.25,6.14,11.1,0.4,35.54,2.33,0.33,24/11/2005,14:14 PM,,
QC-001,Sd,SFW_06_1,0.002,0.003,0.004,0.013,0.028,0.04,0.003,24/11/2005,14:14 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.16,6.65,9.28,0.29,63.59,2.33,0.17,24/11/2005,14:15 PM,,
QC-001,2,SFW_06_1,3.16,6.65,9.28,0.31,63.6,2.28,0.2,24/11/2005,14:16 PM,,
QC-001,Mean,SFW_06_1,3.16,6.65,9.28,0.3,63.6,2.3,0.19,24/11/2005,14:16 PM,,
QC-001,Sd,SFW_06_1,0.002,0.004,0.003,0.01,0.011,0.033,0.021,24/11/2005,14:16 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.28,5.71,9.63,0.3,39.47,2.65,0.25,24/11/2005,14:16 PM,,
QC-001,2,SFW_06_1,3.3,5.73,9.62,0.31,39.51,2.68,0.21,24/11/2005,14:17 PM,,
QC-001,Mean,SFW_06_1,3.29,5.72,9.62,0.3,39.49,2.67,0.23,24/11/2005,14:17 PM,,
QC-001,Sd,SFW_06_1,0.009,0.014,0.006,0.003,0.026,0.02,0.027,24/11/2005,14:17 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.46,6.35,12.4,0.25,10.24,2.05,0.69,24/11/2005,14:18 PM,,
QC-001,2,SFW_06_1,3.47,6.36,12.39,0.26,10.08,2.07,0.71,24/11/2005,14:19 PM,,
QC-001,Mean,SFW_06_1,3.46,6.35,12.39,0.25,10.16,2.06,0.7,24/11/2005,14:19 PM,,
QC-001,Sd,SFW_06_1,0.005,0.002,0.006,0.005,0.117,0.01,0.011,24/11/2005,14:19 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.46,7.01,12.15,0.23,13.98,3.47,0.42,24/11/2005,14:19 PM,,
QC-001,2,SFW_06_1,3.46,7.02,12.14,0.22,13.52,3.47,0.42,24/11/2005,14:20 PM,,
QC-001,Mean,SFW_06_1,3.46,7.02,12.14,0.22,13.75,3.47,0.42,24/11/2005,14:20 PM,,
QC-001,Sd,SFW_06_1,0.004,0.008,0.006,0.005,0.33,0,0.003,24/11/2005,14:20 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.41,5.79,13.28,0.39,4.27,1.53,0.59,24/11/2005,14:21 PM,,
QC-001,2,SFW_06_1,3.42,5.79,13.29,0.39,4.57,1.48,0.59,24/11/2005,14:22 PM,,
QC-001,Mean,SFW_06_1,3.41,5.79,13.28,0.39,4.42,1.51,0.59,24/11/2005,14:22 PM,,
QC-001,Sd,SFW_06_1,0.001,0,0.001,0.002,0.207,0.036,0.002,24/11/2005,14:22 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.24,6.35,12.38,0.35,6.82,2.72,0.32,24/11/2005,14:22 PM,,
QC-001,2,SFW_06_1,3.23,6.33,12.38,0.34,6.83,2.7,0.31,24/11/2005,14:23 PM,,
QC-001,Mean,SFW_06_1,3.24,6.34,12.38,0.35,6.82,2.71,0.32,24/11/2005,14:23 PM,,
QC-001,Sd,SFW_06_1,0.006,0.016,0.005,0.006,0.011,0.014,0.003,24/11/2005,14:23 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.36,6.04,12.91,0.44,5.66,2.79,0.16,24/11/2005,14:24 PM,,
QC-001,2,SFW_06_1,3.38,6.06,12.9,0.47,5.73,2.79,0.11,24/11/2005,14:25 PM,,
QC-001,Mean,SFW_06_1,3.37,6.05,12.91,0.45,5.69,2.79,0.13,24/11/2005,14:25 PM,,
QC-001,Sd,SFW_06_1,0.008,0.014,0.005,0.015,0.048,0.002,0.031,24/11/2005,14:25 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.01,7.97,12.04,0.33,6.06,2.8,0.22,24/11/2005,14:25 PM,,
QC-001,2,SFW_06_1,3.01,7.98,12.06,0.31,6.39,2.82,0.21,24/11/2005,14:26 PM,,
QC-001,Mean,SFW_06_1,3.01,7.97,12.05,0.32,6.22,2.81,0.22,24/11/2005,14:26 PM,,
QC-001,Sd,SFW_06_1,0,0.006,0.011,0.011,0.232,0.012,0.013,24/11/2005,14:26 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.99,4.27,12.58,0.52,6,2.91,0.3,24/11/2005,14:27 PM,,
QC-001,2,SFW_06_1,4,4.27,12.57,0.51,5.93,2.84,0.23,24/11/2005,14:28 PM,,
QC-001,Mean,SFW_06_1,3.99,4.27,12.57,0.52,5.97,2.87,0.27,24/11/2005,14:28 PM,,
QC-001,Sd,SFW_06_1,0.006,0.004,0.008,0.002,0.052,0.045,0.049,24/11/2005,14:28 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.33,6.81,12.95,0.28,11.3,3.22,0.32,24/11/2005,14:28 PM,,
QC-001,2,SFW_06_1,3.33,6.82,12.97,0.29,11.15,3.21,0.31,24/11/2005,14:29 PM,,
QC-001,Mean,SFW_06_1,3.33,6.82,12.96,0.28,11.22,3.22,0.31,24/11/2005,14:29 PM,,
QC-001,Sd,SFW_06_1,0.001,0.004,0.01,0.001,0.108,0.011,0.005,24/11/2005,14:29 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.24,6.29,9.82,0.31,29.92,3.1,0.19,24/11/2005,14:30 PM,,
QC-001,2,SFW_06_1,3.24,6.29,9.79,0.31,29.98,3.13,0.14,24/11/2005,14:31 PM,,
QC-001,Mean,SFW_06_1,3.24,6.29,9.81,0.31,29.95,3.12,0.17,24/11/2005,14:31 PM,,
QC-001,Sd,SFW_06_1,0.002,0.002,0.017,0.001,0.045,0.016,0.034,24/11/2005,14:31 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.4,6.19,13.59,0.49,5.71,0.3,0.94,24/11/2005,14:31 PM,,
QC-001,2,SFW_06_1,3.41,6.16,13.58,0.49,5.63,0.3,0.94,24/11/2005,14:32 PM,,
QC-001,Mean,SFW_06_1,3.4,6.18,13.59,0.49,5.67,0.3,0.94,24/11/2005,14:32 PM,,
QC-001,Sd,SFW_06_1,0.005,0.02,0.004,0.003,0.054,0.003,0.001,24/11/2005,14:32 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SFW_06_1,3.16,6.63,9.22,0.32,63.8,2.37,0.14,24/11/2005,14:33 PM,,
QC-001,2,SFW_06_1,3.16,6.61,9.22,0.3,63.63,2.46,0.18,24/11/2005,14:33 PM,,
QC-001,Mean,SFW_06_1,3.16,6.62,9.22,0.31,63.71,2.41,0.16,24/11/2005,14:33 PM,,
QC-001,Sd,SFW_06_1,0.001,0.009,0.005,0.008,0.121,0.064,0.025,24/11/2005,14:33 PM,,
Sample Id,Rep #,Product,ReducingSugar,pH,VolatileAcid,TotalAcid,MalicAcid,LacticAcid,Ethanol,Date,Time,Remark,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,218.34,3.37,1.21,9.98,0.25,0.55,10.64,25/11/2005,10:19 AM,,
QC-002,2,forts,218.2,3.37,1.23,9.94,0.24,0.63,10.64,25/11/2005,10:20 AM,,
QC-002,Mean,forts,218.27,3.37,1.22,9.96,0.25,0.59,10.64,25/11/2005,10:20 AM,,
QC-002,Sd,forts,0.097,0.005,0.017,0.03,0.001,0.054,0.002,25/11/2005,10:20 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,219.94,3.38,1.26,9.84,0.08,0.68,10.66,25/11/2005,10:21 AM,,
QC-002,2,forts,218.75,3.35,1.24,9.99,0.17,0.51,10.65,25/11/2005,10:21 AM,,
QC-002,Mean,forts,219.34,3.37,1.25,9.92,0.13,0.6,10.65,25/11/2005,10:21 AM,,
QC-002,Sd,forts,0.842,0.015,0.013,0.11,0.062,0.118,0.001,25/11/2005,10:21 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,219.77,3.37,1.24,9.97,0.22,0.57,10.68,25/11/2005,10:22 AM,,
QC-002,2,forts,218.06,3.42,1.22,10.12,0.52,0.5,10.66,25/11/2005,10:23 AM,,
QC-002,Mean,forts,218.92,3.39,1.23,10.04,0.37,0.54,10.67,25/11/2005,10:23 AM,,
QC-002,Sd,forts,1.205,0.036,0.013,0.104,0.214,0.052,0.012,25/11/2005,10:23 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,220.01,3.38,1.26,9.98,-0.03,0.61,10.67,25/11/2005,10:23 AM,,
QC-002,2,forts,220.86,3.42,1.24,9.84,0.12,0.7,10.64,25/11/2005,10:24 AM,,
QC-002,Mean,forts,220.44,3.4,1.25,9.91,0.05,0.65,10.65,25/11/2005,10:24 AM,,
QC-002,Sd,forts,0.603,0.026,0.016,0.099,0.107,0.066,0.027,25/11/2005,10:24 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,219.99,3.38,1.24,9.86,0.07,0.63,10.66,25/11/2005,10:25 AM,,
QC-002,2,forts,219.67,3.37,1.23,9.91,0.15,0.65,10.65,25/11/2005,10:26 AM,,
QC-002,Mean,forts,219.83,3.37,1.23,9.88,0.11,0.64,10.66,25/11/2005,10:26 AM,,
QC-002,Sd,forts,0.23,0.006,0.007,0.034,0.06,0.015,0.005,25/11/2005,10:26 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,218.67,3.39,1.22,9.97,0.2,0.6,10.66,25/11/2005,10:26 AM,,
QC-002,2,forts,220.85,3.35,1.25,9.9,-0.09,0.67,10.66,25/11/2005,10:27 AM,,
QC-002,Mean,forts,219.76,3.37,1.24,9.93,0.06,0.64,10.66,25/11/2005,10:27 AM,,
QC-002,Sd,forts,1.546,0.022,0.024,0.054,0.201,0.05,0.001,25/11/2005,10:27 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,155.27,3.34,0.84,7.69,0.88,0.75,12.24,29/11/2005,15:03 PM,,
QC-002,2,forts,154.89,3.33,0.84,7.76,1.02,0.76,12.24,29/11/2005,15:04 PM,,
QC-002,Mean,forts,155.08,3.33,0.84,7.73,0.95,0.76,12.24,29/11/2005,15:04 PM,,
QC-002,Sd,forts,0.272,0.011,0.005,0.049,0.099,0.007,0.002,29/11/2005,15:04 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,117.48,3.45,1,7.47,0.47,1.04,13.27,29/11/2005,15:04 PM,,
QC-002,2,forts,117.55,3.47,0.99,7.49,0.57,1.03,13.24,29/11/2005,15:05 PM,,
QC-002,Mean,forts,117.51,3.46,0.99,7.48,0.52,1.03,13.26,29/11/2005,15:05 PM,,
QC-002,Sd,forts,0.053,0.016,0.007,0.014,0.069,0.003,0.019,29/11/2005,15:05 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,128.84,3.37,0.87,7.3,1.13,0.65,13.21,29/11/2005,15:06 PM,,
QC-002,2,forts,128.55,3.4,0.86,7.32,1.19,0.59,13.19,29/11/2005,15:07 PM,,
QC-002,Mean,forts,128.69,3.38,0.87,7.31,1.16,0.62,13.2,29/11/2005,15:07 PM,,
QC-002,Sd,forts,0.202,0.019,0.006,0.011,0.043,0.045,0.012,29/11/2005,15:07 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,228.36,3.64,1.39,9.47,0.69,0.37,10.14,29/11/2005,15:07 PM,,
QC-002,2,forts,227.1,3.62,1.37,9.69,1,0.35,10.14,29/11/2005,15:08 PM,,
QC-002,Mean,forts,227.73,3.63,1.38,9.58,0.85,0.36,10.14,29/11/2005,15:08 PM,,
QC-002,Sd,forts,0.891,0.014,0.013,0.153,0.216,0.012,0.006,29/11/2005,15:08 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,209.87,3.39,1.17,9.14,0.48,0.61,10.97,29/11/2005,15:09 PM,,
QC-002,2,forts,211.02,3.41,1.18,9.06,0.35,0.56,10.97,29/11/2005,15:10 PM,,
QC-002,Mean,forts,210.45,3.4,1.17,9.1,0.42,0.59,10.97,29/11/2005,15:10 PM,,
QC-002,Sd,forts,0.815,0.011,0.004,0.053,0.093,0.038,0,29/11/2005,15:10 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,154.64,3.38,0.84,7.82,1.21,0.62,12.29,29/11/2005,15:10 PM,,
QC-002,2,forts,155.28,3.36,0.86,7.78,0.99,0.74,12.28,29/11/2005,15:11 PM,,
QC-002,Mean,forts,154.96,3.37,0.85,7.8,1.1,0.68,12.28,29/11/2005,15:11 PM,,
QC-002,Sd,forts,0.453,0.01,0.011,0.024,0.159,0.083,0.008,29/11/2005,15:11 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,117.7,3.46,0.98,7.51,0.55,0.95,13.23,29/11/2005,15:12 PM,,
QC-002,2,forts,117.86,3.45,0.99,7.48,0.61,0.99,13.2,29/11/2005,15:13 PM,,
QC-002,Mean,forts,117.78,3.45,0.98,7.5,0.58,0.97,13.21,29/11/2005,15:13 PM,,
QC-002,Sd,forts,0.111,0.007,0.002,0.017,0.045,0.031,0.022,29/11/2005,15:13 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,128.52,3.4,0.85,7.33,1.24,0.59,13.2,29/11/2005,15:13 PM,,
QC-002,2,forts,128.84,3.4,0.86,7.34,1.3,0.62,13.17,29/11/2005,15:14 PM,,
QC-002,Mean,forts,128.68,3.4,0.86,7.33,1.27,0.6,13.18,29/11/2005,15:14 PM,,
QC-002,Sd,forts,0.225,0.002,0.008,0.009,0.041,0.018,0.019,29/11/2005,15:14 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,228.35,3.55,1.43,9.71,0.5,0.33,10.14,29/11/2005,15:15 PM,,
QC-002,2,forts,225.58,3.6,1.37,9.82,1.13,0.41,10.11,29/11/2005,15:16 PM,,
QC-002,Mean,forts,226.97,3.58,1.4,9.77,0.82,0.37,10.13,29/11/2005,15:16 PM,,
QC-002,Sd,forts,1.959,0.036,0.043,0.077,0.447,0.056,0.015,29/11/2005,15:16 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,211.38,3.37,1.18,9.06,0.1,0.64,10.93,29/11/2005,15:16 PM,,
QC-002,2,forts,210.27,3.42,1.16,9.16,0.59,0.59,10.95,29/11/2005,15:17 PM,,
QC-002,Mean,forts,210.83,3.39,1.17,9.11,0.35,0.62,10.94,29/11/2005,15:17 PM,,
QC-002,Sd,forts,0.784,0.032,0.011,0.072,0.342,0.038,0.013,29/11/2005,15:17 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,155.47,3.35,0.84,7.8,1.12,0.72,12.24,29/11/2005,15:18 PM,,
QC-002,2,forts,155.43,3.39,0.85,7.85,1.28,0.62,12.26,29/11/2005,15:19 PM,,
QC-002,Mean,forts,155.45,3.37,0.84,7.83,1.2,0.67,12.25,29/11/2005,15:19 PM,,
QC-002,Sd,forts,0.03,0.029,0.007,0.037,0.114,0.07,0.01,29/11/2005,15:19 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,117.54,3.47,0.99,7.58,0.65,0.92,13.23,29/11/2005,15:19 PM,,
QC-002,2,forts,117.28,3.48,0.98,7.6,0.85,0.97,13.24,29/11/2005,15:20 PM,,
QC-002,Mean,forts,117.41,3.48,0.98,7.59,0.75,0.95,13.23,29/11/2005,15:20 PM,,
QC-002,Sd,forts,0.189,0.003,0.006,0.008,0.142,0.038,0.006,29/11/2005,15:20 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,128.54,3.4,0.87,7.39,1.36,0.67,13.17,29/11/2005,15:21 PM,,
QC-002,2,forts,128.72,3.41,0.87,7.39,1.31,0.58,13.16,29/11/2005,15:21 PM,,
QC-002,Mean,forts,128.63,3.4,0.87,7.39,1.33,0.62,13.17,29/11/2005,15:21 PM,,
QC-002,Sd,forts,0.125,0.007,0.002,0,0.035,0.068,0.011,29/11/2005,15:21 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,228.33,3.62,1.37,9.64,1.1,0.44,10.14,29/11/2005,15:22 PM,,
QC-002,2,forts,229.72,3.58,1.4,9.57,0.83,0.48,10.13,29/11/2005,15:23 PM,,
QC-002,Mean,forts,229.02,3.6,1.38,9.6,0.97,0.46,10.13,29/11/2005,15:23 PM,,
QC-002,Sd,forts,0.983,0.027,0.022,0.052,0.19,0.027,0.008,29/11/2005,15:23 PM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,210.31,3.43,1.18,9.24,0.48,0.64,10.98,30/11/2005,7:09 AM,,
QC-002,2,forts,210.23,3.41,1.15,9.19,0.56,0.71,10.97,30/11/2005,7:10 AM,,
QC-002,Mean,forts,210.27,3.42,1.17,9.22,0.52,0.68,10.98,30/11/2005,7:10 AM,,
QC-002,Sd,forts,0.06,0.013,0.02,0.035,0.051,0.045,0.003,30/11/2005,7:10 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,154.14,3.37,0.85,7.96,1.18,0.58,12.3,30/11/2005,7:11 AM,,
QC-002,2,forts,154.77,3.37,0.84,7.84,1.08,0.66,12.29,30/11/2005,7:12 AM,,
QC-002,Mean,forts,154.45,3.37,0.85,7.9,1.13,0.62,12.3,30/11/2005,7:12 AM,,
QC-002,Sd,forts,0.444,0.001,0.007,0.089,0.068,0.053,0.012,30/11/2005,7:12 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,117.12,3.48,1,7.62,0.64,0.98,13.26,30/11/2005,7:12 AM,,
QC-002,2,forts,117.2,3.47,1,7.63,0.64,0.94,13.26,30/11/2005,7:13 AM,,
QC-002,Mean,forts,117.16,3.48,1,7.62,0.64,0.96,13.26,30/11/2005,7:13 AM,,
QC-002,Sd,forts,0.059,0.005,0.002,0.01,0,0.028,0.003,30/11/2005,7:13 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,128.71,3.4,0.88,7.43,1.27,0.64,13.21,30/11/2005,7:14 AM,,
QC-002,2,forts,128.9,3.4,0.85,7.39,1.36,0.63,13.21,30/11/2005,7:15 AM,,
QC-002,Mean,forts,128.81,3.4,0.86,7.41,1.31,0.63,13.21,30/11/2005,7:15 AM,,
QC-002,Sd,forts,0.136,0.001,0.024,0.023,0.059,0.011,0.002,30/11/2005,7:15 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,227.34,3.62,1.38,9.79,0.84,0.34,10.2,30/11/2005,7:15 AM,,
QC-002,2,forts,228.44,3.65,1.4,9.82,0.91,0.34,10.2,30/11/2005,7:16 AM,,
QC-002,Mean,forts,227.89,3.64,1.39,9.81,0.88,0.34,10.2,30/11/2005,7:16 AM,,
QC-002,Sd,forts,0.782,0.017,0.017,0.024,0.046,0.002,0.002,30/11/2005,7:16 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,209.02,3.41,1.19,9.43,0.61,0.44,10.96,30/11/2005,7:17 AM,,
QC-002,2,forts,210.99,3.4,1.2,9.23,0.47,0.67,10.95,30/11/2005,7:18 AM,,
QC-002,Mean,forts,210,3.4,1.19,9.33,0.54,0.56,10.95,30/11/2005,7:18 AM,,
QC-002,Sd,forts,1.395,0.007,0.007,0.138,0.1,0.164,0.006,30/11/2005,7:18 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,154.42,3.35,0.84,7.94,1.15,0.62,12.28,30/11/2005,7:18 AM,,
QC-002,2,forts,154.4,3.37,0.85,8.01,1.18,0.64,12.26,30/11/2005,7:19 AM,,
QC-002,Mean,forts,154.41,3.36,0.85,7.97,1.16,0.63,12.27,30/11/2005,7:19 AM,,
QC-002,Sd,forts,0.014,0.019,0.006,0.048,0.022,0.017,0.019,30/11/2005,7:19 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,117.13,3.48,0.99,7.7,0.72,0.98,13.23,30/11/2005,7:20 AM,,
QC-002,2,forts,117.64,3.47,0.99,7.68,0.61,0.93,13.24,30/11/2005,7:21 AM,,
QC-002,Mean,forts,117.38,3.48,0.99,7.69,0.67,0.96,13.24,30/11/2005,7:21 AM,,
QC-002,Sd,forts,0.355,0.012,0.005,0.011,0.081,0.037,0.007,30/11/2005,7:21 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,128.77,3.39,0.88,7.5,1.31,0.6,13.19,30/11/2005,7:21 AM,,
QC-002,2,forts,129.06,3.37,0.88,7.51,1.25,0.65,13.18,30/11/2005,7:22 AM,,
QC-002,Mean,forts,128.92,3.38,0.88,7.51,1.28,0.63,13.19,30/11/2005,7:22 AM,,
QC-002,Sd,forts,0.21,0.011,0.002,0.01,0.04,0.032,0.005,30/11/2005,7:22 AM,,
Calibration,,,,,,,,,,,,,
QC-002,1,forts,228.24,3.64,1.35,9.79,1.06,0.47,10.15,30/11/2005,7:23 AM,,
